Rank,Movie,Release Date,Distributor,Genre,Year Gross,Tickets Sold,Movie URL,Year,Domestic Box Office,International Box Office,Worldwide Box Office,Production Budget,MPAA Rating
47,The Monkey,"Feb 21, 2025",Neon,Black Comedy,39724912.0,3512371.0,https://www.the-numbers.com/movie/Monkey-The-(2025)#tab=summary,2025,39724912.0,23958090.0,63683002.0,11000000.0,R
48,A Working Man,"Mar 28, 2025",Amazon MGM Studios,Action,37000711.0,3271504.0,https://www.the-numbers.com/movie/Working-Man-A-(2025)#tab=summary,2025,37000711.0,61010567.0,98011278.0,40000000.0,R
49,Materialists,"Jun 13, 2025",A24,Romantic Comedy,36503614.0,3227552.0,https://www.the-numbers.com/movie/Materialists-(2025)#tab=summary,2025,36503614.0,69996451.0,106500065.0,20000000.0,R
50,Den of Thieves 2: Pantera,"Jan 10, 2025",Lionsgate,Action,36015016.0,3184352.0,https://www.the-numbers.com/movie/Den-of-Thieves-2-Pantera-(2025)#tab=summary,2025,36015016.0,22356491.0,58371507.0,40000000.0,R
51,The Long Walk,"Sep 12, 2025",Lionsgate,Thriller/Suspense,35163573.0,3109069.0,https://www.the-numbers.com/movie/Long-Walk-The-(2025)#tab=summary,2025,35163573.0,27321267.0,62484840.0,20000000.0,R
52,Star Wars Ep. III: Revenge …,"May 19, 2005",20th Century Studios,Adventure,34107714.0,3015713.0,https://www.the-numbers.com/movie/Star-Wars-Ep-III-Revenge-of-the-Sith#tab=summary,2025,414378291.0,488513692.0,902891983.0,115000000.0,PG-13
53,Taylor Swift | The Official…,"Oct 3, 2025",AMC Theatres Dist…,Documentary,34062774.0,3011740.0,https://www.the-numbers.com/movie/Taylor-Swift-The-Official-Release-Party-of-a-Showgirl-(2025)#tab=summary,2025,34062774.0,16000000.0,50062774.0,,Not Rated
54,I Know What You Did Last Su…,"Jul 18, 2025",Sony Pictures,Horror,32165634.0,2843999.0,https://www.the-numbers.com/movie/I-Know-What-You-Did-Last-Summer-(2025)#tab=summary,2025,32165634.0,31189157.0,63354791.0,18000000.0,R
55,Gabby’s Dollhouse: The Movie,"Sep 26, 2025",Universal,Musical,32011820.0,2830400.0,https://www.the-numbers.com/movie/Gabbys-Dollhouse-The-Movie-(2025)#tab=summary,2025,32011820.0,47642240.0,79654060.0,32000000.0,G
56,Smurfs,"Jul 18, 2025",Paramount Pictures,Adventure,31075170.0,2747584.0,https://www.the-numbers.com/movie/Smurfs-(2025)#tab=summary,2025,31075170.0,89537156.0,120612326.0,58000000.0,PG
57,Heart Eyes,"Feb 7, 2025",Sony Pictures,Horror,30415738.0,2689278.0,https://www.the-numbers.com/movie/Heart-Eyes-(2025-New-Zealand)#tab=summary,2025,30415738.0,2510114.0,32925852.0,18000000.0,R
58,Flight Risk,"Jan 24, 2025",Lionsgate,Thriller/Suspense,29783527.0,2633380.0,https://www.the-numbers.com/movie/Flight-Risk-(2025)#tab=summary,2025,29783527.0,18919647.0,48703174.0,25000000.0,R
59,The Running Man,"Nov 14, 2025",Paramount Pictures,Thriller/Suspense,28715275.0,2538928.0,https://www.the-numbers.com/movie/Running-Man-The-(2025)#tab=summary,2025,28715275.0,21209904.0,49925179.0,110000000.0,R
60,Warfare,"Apr 11, 2025",A24,Drama,25782474.0,2279618.0,https://www.the-numbers.com/movie/Warfare-(2025)#tab=summary,2025,25782474.0,7435591.0,33218065.0,20000000.0,R
61,Him,"Sep 19, 2025",Universal,Horror,25009605.0,2211282.0,https://www.the-numbers.com/movie/Him-(2025)#tab=summary,2025,25009605.0,2821489.0,27831094.0,27000000.0,R
62,KPop Demon Hunters Sing-Alo…,"Aug 23, 2025",Netflix,Musical,24300000.0,2148541.0,https://www.the-numbers.com/movie/KPop-Demon-Hunters-(2025)#tab=summary,2025,24300000.0,390793.0,24690793.0,,PG
63,M3GAN 2.0,"Jun 27, 2025",Universal,Horror,24101280.0,2130971.0,https://www.the-numbers.com/movie/M3GAN-2-0-(2025)#tab=summary,2025,24101280.0,14984662.0,39085942.0,25000000.0,PG-13
64,Ne Zha 2,"Feb 14, 2025",,Action,23251218.0,2055811.0,https://www.the-numbers.com/movie/Ne-Zha-2-(2025-China)#tab=summary,2025,23251218.0,1977903876.0,2001155094.0,80000000.0,Not Rated
65,Roofman,"Oct 10, 2025",Paramount Pictures,Black Comedy,22739882.0,2010600.0,https://www.the-numbers.com/movie/Roofman-(2025)#tab=summary,2025,22739882.0,6207629.0,28947511.0,,R
66,Springsteen: Deliver Me Fro…,"Oct 24, 2025",20th Century Studios,Drama,22579794.0,1996445.0,https://www.the-numbers.com/movie/Springsteen-Deliver-Me-From-Nowhere-(2025)#tab=summary,2025,22579794.0,21429760.0,44009554.0,,PG-13
67,The Woman in the Yard,"Mar 28, 2025",Universal,Horror,22405985.0,1981077.0,https://www.the-numbers.com/movie/Woman-in-the-Yard-The-(2025)#tab=summary,2025,22405985.0,905517.0,23311502.0,12000000.0,PG-13
68,Nobody 2,"Aug 15, 2025",Universal,Thriller/Suspense,21604985.0,1910255.0,https://www.the-numbers.com/movie/Nobody-2-(2025)#tab=summary,2025,21604985.0,18422903.0,40027888.0,25000000.0,R
69,Black Bag,"Mar 14, 2025",Focus Features,Thriller/Suspense,21474035.0,1898677.0,https://www.the-numbers.com/movie/Black-Bag-(2025)#tab=summary,2025,21474035.0,22409279.0,43883314.0,60000000.0,R
70,Together,"Jul 30, 2025",Neon,Horror,21273161.0,1880916.0,https://www.the-numbers.com/movie/Together-(2025)#tab=summary,2025,21273161.0,13300000.0,34573161.0,,R
71,Last Breath,"Feb 28, 2025",Focus Features,Thriller/Suspense,21051180.0,1861289.0,https://www.the-numbers.com/movie/Last-Breath-(2025-United-Kingdom)#tab=summary,2025,21051180.0,2441551.0,23492731.0,,PG-13
72,Companion,"Jan 31, 2025",Warner Bros.,Black Comedy,20809101.0,1839885.0,https://www.the-numbers.com/movie/Companion-(2025)#tab=summary,2025,20809101.0,16000000.0,36809101.0,10000000.0,R
73,Wolf Man,"Jan 17, 2025",Universal,Horror,20707280.0,1830882.0,https://www.the-numbers.com/movie/Wolf-Man-(2025)#tab=summary,2025,20707280.0,14446034.0,35153314.0,25000000.0,R
74,The Chosen: Last Supper — P…,"Mar 27, 2025",Fathom Events,Drama,20257290.0,1791095.0,https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-1-(2025)#tab=summary,2025,20257290.0,3616230.0,23873520.0,,Not Rated
75,Until Dawn,"Apr 25, 2025",Sony Pictures,Horror,20174192.0,1783748.0,https://www.the-numbers.com/movie/Until-Dawn-(2025)#tab=summary,2025,20174192.0,30000000.0,50174192.0,15000000.0,R
76,Novocaine,"Mar 14, 2025",Paramount Pictures,Action,19861854.0,1756132.0,https://www.the-numbers.com/movie/Novocaine-(2025)#tab=summary,2025,19861854.0,13677141.0,33538995.0,18000000.0,R
77,The Phoenician Scheme,"May 30, 2025",Focus Features,Black Comedy,19555015.0,1729002.0,https://www.the-numbers.com/movie/Phoenician-Scheme-The-(2025)#tab=summary,2025,19555015.0,20949797.0,40504812.0,,PG-13
78,Bring Her Back,"May 30, 2025",A24,Horror,19323752.0,1708555.0,https://www.the-numbers.com/movie/Bring-Her-Back-(2025)#tab=summary,2025,19323752.0,19769102.0,39092854.0,17500000.0,R
79,Caught Stealing,"Aug 29, 2025",Sony Pictures,Thriller/Suspense,19005242.0,1680393.0,https://www.the-numbers.com/movie/Caught-Stealing-(2025)#tab=summary,2025,19005242.0,9379498.0,28384740.0,,R
80,Babygirl,"Dec 25, 2024",A24,Thriller/Suspense,18988633.0,1678924.0,https://www.the-numbers.com/movie/Babygirl-(2024)#tab=summary,2025,28175128.0,35570441.0,63745569.0,20000000.0,R
81,Bugonia,"Oct 24, 2025",Focus Features,Black Comedy,17079275.0,1510104.0,https://www.the-numbers.com/movie/Bugonia-(2025)#tab=summary,2025,17079275.0,17427022.0,34506297.0,,R
82,Hamilton,"Oct 15, 2021",Walt Disney,Musical,16946377.0,1498353.0,https://www.the-numbers.com/movie/Hamilton-(2020)#tab=summary,2025,16946377.0,3885180.0,20831557.0,,PG-13
83,Drop,"Apr 11, 2025",Universal,Thriller/Suspense,16600805.0,1467799.0,https://www.the-numbers.com/movie/Drop-(2025)#tab=summary,2025,16600805.0,12143894.0,28744699.0,11000000.0,PG-13
84,Good Fortune,"Oct 17, 2025",Lionsgate,Comedy,16585758.0,1466468.0,https://www.the-numbers.com/movie/Good-Fortune-(2025)#tab=summary,2025,16585758.0,9088191.0,25673949.0,,R
85,Friendship,"May 9, 2025",A24,Black Comedy,16228274.0,1434861.0,https://www.the-numbers.com/movie/Friendship-(2025)#tab=summary,2025,16228274.0,751027.0,16979301.0,,R
86,Love Hurts,"Feb 7, 2025",Universal,Action,15683090.0,1386657.0,https://www.the-numbers.com/movie/Love-Hurts-(2025)#tab=summary,2025,15683090.0,1986823.0,17669913.0,18000000.0,R
87,The Brutalist,"Dec 20, 2024",A24,Drama,15441733.0,1365317.0,https://www.the-numbers.com/movie/Brutalist-The-(2024)#tab=summary,2025,16249415.0,34026312.0,50275727.0,,R
88,The Roses,"Aug 29, 2025",Searchlight Pictures,Black Comedy,15298844.0,1352683.0,https://www.the-numbers.com/movie/Roses-The-(2025-United-Kingdom)#tab=summary,2025,15298844.0,36667265.0,51966109.0,,R
89,The Last Rodeo,"May 23, 2025",Angel Studios,Drama,15201662.0,1344090.0,https://www.the-numbers.com/movie/Last-Rodeo-The-(2025)#tab=summary,2025,15201662.0,899.0,15202561.0,,PG
90,The Strangers: Chapter 2,"Sep 26, 2025",Lionsgate,Horror,15153346.0,1339818.0,https://www.the-numbers.com/movie/Strangers-The-Chapter-2-(2025)#tab=summary,2025,15153346.0,6701681.0,21855027.0,8500000.0,R
91,Jaws,"Jun 20, 1975",Universal,Thriller/Suspense,12819675.0,1133481.0,https://www.the-numbers.com/movie/Jaws-(1975)#tab=summary,2025,286481270.0,210684143.0,497165413.0,12000000.0,PG
92,Death of a Unicorn,"Mar 28, 2025",A24,Black Comedy,12519487.0,1106940.0,https://www.the-numbers.com/movie/Death-of-a-Unicorn-(2025)#tab=summary,2025,12519487.0,3444976.0,15964463.0,15000000.0,R
93,The Chosen: Last Supper — P…,"Apr 4, 2025",Fathom Events,Drama,12360095.0,1092847.0,https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-2-(2025)#tab=summary,2025,12360095.0,180750.0,12540845.0,,Not Rated
94,Nuremberg,"Nov 7, 2025",Sony Pictures Cla…,Drama,11766842.0,1040393.0,https://www.the-numbers.com/movie/Nuremberg-(2025)#tab=summary,2025,11766842.0,2692981.0,14459823.0,,PG-13
95,The Chosen: Last Supper — P…,"Apr 11, 2025",Fathom Events,Drama,11686132.0,1033257.0,https://www.the-numbers.com/movie/Chosen-The-Last-Supper-Part-3-(2025)#tab=summary,2025,11686132.0,114654.0,11800786.0,,Not Rated
96,The Smashing Machine,"Oct 3, 2025",A24,Drama,11411388.0,1008964.0,https://www.the-numbers.com/movie/Smashing-Machine-The-(2025)#tab=summary,2025,11411388.0,8863845.0,20275233.0,,R
97,Sarah’s Oil,"Nov 7, 2025",Amazon MGM Studios,Drama,10633745.0,940207.0,https://www.the-numbers.com/movie/Sarahs-Oil-(2025)#tab=summary,2025,10633745.0,,,,PG
98,Becoming Led Zeppelin,"Feb 7, 2025",Sony Pictures Cla…,Documentary,10403808.0,919877.0,https://www.the-numbers.com/movie/Becoming-Led-Zeppelin-(2025)#tab=summary,2025,10403808.0,2769460.0,13173268.0,,PG-13
99,Eddington,"Jul 18, 2025",A24,Black Comedy,10109484.0,893854.0,https://www.the-numbers.com/movie/Eddington-(2025)#tab=summary,2025,10109484.0,3043163.0,13152647.0,,R
100,The Day the Earth Blew Up: …,"Mar 14, 2025",Ketchup Entertain…,Comedy,8875366.0,784736.0,https://www.the-numbers.com/movie/Day-the-Earth-Blew-Up-The-A-Looney-Tunes-Movie-(2024)#tab=summary,2025,8875366.0,4924942.0,13800308.0,15000000.0,PG
